PCode,Sante ID,District ID,Nom Institute,Operating Organisation,Comment,Y DDS,Commune,Facility Name (English),Departemen,Categorie,Construction Type,X DDS,Source,FID Value,Commune Code,Facility Name (French),Fax,Accuracy,Region ID,Health Center ID,Facility Name (Kreyol),Type,Damage,Telephone,Commune ID,Address,Email,latitude,longitude
95305,2,7,DP DE LACHAPELLE,,,18.914082,LA CHAPELLE,,ARTIBONITE,DISP,,-72.316337,2005 MSPP database with geocodes,382,533,,,,5,5330383,,,,,33,,,18.9140827462,-72.3163378851
95306,0,1,DP MEN ANSANM DE SAINTE THERESE,,,18.317348,AQUIN,,SUD,DISP,,-73.378008,2005 MSPP database with geocodes,383,731,,,,7,7319007,,,,,31,,,18.3173483532,-73.3780085422
95307,12,1,DP NOTRE DAME,,,18.327341,JACMEL,,SUD EST,DISP,,-72.509302,2005 MSPP database with geocodes,384,211,,,,2,2110385,,,,,11,,,18.3273419378,-72.5093020958
95308,3,1,DP SAINT PATRICK,,,18.26409,ST. LOUIS DU SUD,,SUD,DISP,,-73.542631,2005 MSPP database with geocodes,385,732,,,,7,7320386,,,,,32,,,18.2640901179,-73.5426315183
95309,8,6,DP DE CHARETTE,,,19.080183,SAINT-MARC,,ARTIBONITE,DISP,,-72.674864,2005 MSPP database with geocodes,386,531,,,,5,5310387,,,,,31,,,19.0801834282,-72.6748641788
95310,0,1,DP DE LACROIX,,,18.21599,JACMEL,,SUD EST,DISP,,-72.623659,2005 MSPP database with geocodes,387,211,,,,2,2119002,,,,,11,,,18.2159905977,-72.6236590638
95311,0,7,DP DE CHRISTANT (SOE),,,18.97779,VERRETTES,,ARTIBONITE,DISP,,-72.406422,2005 MSPP database with geocodes,388,532,,,,5,5329003,,,,,32,,,18.9777905817,-72.4064223792
95312,12,1,DP DE MOUILLAGE FOUQUET,,,18.190004,AQUIN,,SUD,DISP,,-73.104086,2005 MSPP database with geocodes,389,731,,,,7,7310390,,,,,31,,,18.1900042393,-73.1040863613
95313,11,1,DP DE LAVANNEAU,,,18.258398,JACMEL,,SUD EST,DISP,,-72.607862,2005 MSPP database with geocodes,390,211,,,,2,2110391,,,,,11,,,18.2583982503,-72.6078625551
95314,13,6,DP DE MONTROUIS,,,18.951385,SAINT-MARC,,ARTIBONITE,DISP,,-72.705644,2005 MSPP database with geocodes,391,531,,,,5,5310392,,,,,31,,,18.9513856616,-72.7056445729
95315,11,7,DP DE DESCHAPELLES,,,19.081704,VERRETTES,,ARTIBONITE,DISP,,-72.495308,2005 MSPP database with geocodes,392,532,,,,5,5320393,,,,,32,,,19.0817042818,-72.4953087994
95316,5,1,DP DE CORIDON,,,19.553765,ANSE ROUGE,,ARTIBONITE,DISP,,-72.901571,2005 MSPP database with geocodes,393,523,,,,5,5230394,,,,,23,,,19.553765636,-72.901571097
95317,8,1,DISPENSAIRE ILODEP,,,19.662743,ANSE ROUGE,,ARTIBONITE,DISP,,-73.021173,2005 MSPP database with geocodes,394,523,,,,5,5230395,,,,,23,,,19.662743204,-73.021173421
95318,12,1,DP DE SOURCE CHAUDE,MSPP,,19.63385,ANSE ROUGE,,ARTIBONITE,DISP,,-72.918254,2005 MSPP database with geocodes,395,523,,,,5,5230396,,,,,23,,,19.6338507856,-72.9182542542
95319,7,1,DISPENSAIRE FIGUIER,,,19.589872,ANSE ROUGE,,ARTIBONITE,DISP,,-72.886522,2005 MSPP database with geocodes,396,523,,,,5,5230397,,,,,23,,,19.5898728922,-72.8865221555
95320,3,4,DISPENSAIRE ROY - SEC,,,18.894522,BELLADERE,,CENTRE,DISP,,-71.836756,2005 MSPP database with geocodes,397,632,,,,6,6320398,,,,,32,,,18.8945226706,-71.8367562005
95321,6,1,CENTRE DE SANTE LABRANLE,COMMUNAUTAIRE,,19.610021,GONAIVES,,ARTIBONITE,C/S,,-72.615842,2005 MSPP database with geocodes,398,511,,,,5,5110399,,,,,11,,,19.6100211527,-72.6158429544
95322,12,1,MANMAN BON DIE DE LOS - PALIS,,,19.143837,HINCHE,,CENTRE,Other,,-71.939903,2005 MSPP database with geocodes,399,611,,,,6,6110400,,,,,11,,,19.1438379235,-71.9399037797
95323,3,1,DISPENSAIRE DE MARMONT,,,19.066289,HINCHE,,CENTRE,DISP,,-71.983495,2005 MSPP database with geocodes,400,611,,,,6,6110401,,,,,11,,,19.0662891046,-71.9834954763
95324,0,5,DISPENSAIRE HOYE,MSPP,,18.956986,THOMONDE,,CENTRE,DISP,,-71.926195,2005 MSPP database with geocodes,401,613,,,,6,6139002,,,,,12,,,18.956986871,-71.9261953148
15201,1,7,DISPENSAIRE LA SOURCE,MSPP,,18.935441,POINTE A RAQUETTE,,OUEST,DISP,,-73.201543,2005 MSPP database with geocodes,402,152,,,,1,1520403,,PRI,,,52,,,18.9354418178,-73.2015430161
15202,4,7,DISPENSAIRE DE TOMARIN,COMMUNAUTAIRE,,18.915414,POINTE A RAQUETTE,,OUEST,DISP,,-73.217667,2005 MSPP database with geocodes,403,152,,,,1,1520404,,PRI,,,52,,,18.9154148682,-73.2176671256
15204,8,7,CENTE WOLD VISION DE TI PALMIS,WOLD VISION,,18.82584,POINTE A RAQUETTE,,OUEST,DISP,,-73.061237,2005 MSPP database with geocodes,404,152,,,,1,1520405,,PRI,,,52,,,18.8258409535,-73.0612372611
15203,5,7,CENTRE WOLD VISION DE GROS MANGLE,WOLD VISION,,18.929877,POINTE A RAQUETTE,,OUEST,DISP,,-73.112469,2005 MSPP database with geocodes,405,152,,,,1,1520406,,PRI,,,52,,,18.9298772486,-73.112469802
15206,11,7,DISPENSAIRE METHODISTE DE SOURCE A PHILIPPE,EGLISE METHODISTE,,18.818655,POINTE A RAQUETTE,,OUEST,DISP,,-73.122689,2005 MSPP database with geocodes,406,152,,,,1,1520407,,PRI,,,52,,,18.8186556185,-73.1226895708
95325,0,5,MADAME JOA,MSPP / SAVE THE CHILDREN,,19.165368,MAISSADE,,CENTRE,Other,,-72.231564,2005 MSPP database with geocodes,407,612,,,,6,6129001,,,,,12,,,19.1653686928,-72.2315642956
95326,12,2,MARCHE CANARD,,,18.785538,MIREBALAIS,,CENTRE,Other,,-72.030515,2005 MSPP database with geocodes,408,621,,,,6,6210409,,,,,21,,,18.7855381363,-72.0305153367
95327,2,2,DISPENSAIRE DE SARAZIN,,,18.800437,MIREBALAIS,,CENTRE,DISP,,-72.004715,2005 MSPP database with geocodes,409,621,,,,6,6210410,,,,,21,,,18.8004374152,-72.0047156123
95328,4,4,DISPENSAIRE DE BAPTISTE,,,18.800683,BELLADERE,,CENTRE,DISP,,-71.782641,2005 MSPP database with geocodes,410,632,,,,6,6320411,,,,,32,,,18.8006833305,-71.782641225
95329,0,2,CENTRE DE SANTE DE SAVANETTE,,,18.745873,SAVANETTE,,CENTRE,C/S,,-71.8227,2005 MSPP database with geocodes,411,633,,,,6,6339002,,,,,33,,,18.7458733105,-71.8227004962
95330,11,1,CDS EBEN EZER,Dr Petit-Phard Bernadin,,19.439113,GONAIVES,,ARTIBONITE,Other,,-72.634886,2005 MSPP database with geocodes,412,511,,,,5,5110413,,,,,11,,,19.4391139782,-72.6348862564
95331,0,2,CDS de Las Cahobas (UnitT de Maladie Infectueuse),Dr Wesler Lambert,,18.831787,LASCAHOBAS,,CENTRE,Other,,-71.935658,2005 MSPP database with geocodes,413,631,,,,6,6319001,,,,,31,,,18.8317877283,-71.9356588197
95332,19,1,DISPENSAIRE DE TROU SABLE,FILLES DE LA MISERICORDE,,19.442589,GONAIVES,,ARTIBONITE,DISP,,-72.680191,2005 MSPP database with geocodes,414,511,,,,5,5110415,,,,,11,,,19.4425891566,-72.6801912197
95333,0,1,FILLES CHARITE,,,18.549388,PORT-AU-PRINCE,,OUEST,Unknown,,-72.325975,2005 MSPP database with geocodes,415,111,,,,1,1119025,,,,,11,,,18.5493884732,-72.3259753738
95334,0,2,FOSREF JEUNES JEREMIE,Mme Betty Jerome Jean Michel,,18.644272,JEREMIE,,GRANDE ANSE,C/S,,-74.113552,2005 MSPP database with geocodes,416,811,,,,8,8119003,,,,,11,,,18.6442726955,-74.1135521009
95335,0,2,FOSREF LAKAY MIRAGOANE,Jacky Badette,,18.442939,MIRAGOANE,,NIPPES,C/S,,-73.090642,2005 MSPP database with geocodes,417,1011,,,,10,10119002,,,,,41,,,18.4429394729,-73.0906423799
11127,0,1,FAME PEREO,,,18.5437,PORT-AU-PRINCE,,OUEST,CSL,,-72.321576,2005 MSPP database with geocodes,418,111,,,,1,1119024,,MIX,,,11,,,18.5437002714,-72.3215764338
95336,2,2,CLINIQUE BETHEL,ARMEE DU SALUT/MSPP,,18.361188,FOND DES NEGRES,,NIPPES,C/S,,-73.230876,2005 MSPP database with geocodes,419,1014,,,,10,10140420,,,,,41,,,18.3611881624,-73.2308768128
95337,3,2,DISPENSAIRE DE BOUZY,MSPP/EGLISE CATHOLIQUE,,18.371529,FOND DES NEGRES,,NIPPES,DISP,,-73.29278,2005 MSPP database with geocodes,420,1014,,,,10,10140421,,,,,41,,,18.3715291402,-73.292780559
95338,52,1,FONDEPH - MARTISSANT,ROC MichFle,,18.533645,PORT-AU-PRINCE,,OUEST,Unknown,,-72.353295,2005 MSPP database with geocodes,421,111,,,,1,1110422,,,,,11,,,18.5336453952,-72.3532958594
95339,0,1,FOSREF- J. DE CARREFOUR,,,18.534115,CARREFOUR,,OUEST,Unknown,,-72.398181,2005 MSPP database with geocodes,422,113,,,,1,1139021,,,,,13,,,18.5341156706,-72.3981818783
95340,0,1,FOSREF-LAKAY CARREFOUR,,,18.532115,CARREFOUR,,OUEST,Unknown,,-72.388735,2005 MSPP database with geocodes,423,113,,,,1,1139022,,,,,13,,,18.5321159449,-72.3887355359
95341,0,1,FOSREF- J. DE CARREFOUR FEUILLE,,,18.531966,PORT-AU-PRINCE,,OUEST,Unknown,,-72.337294,2005 MSPP database with geocodes,424,111,,,,1,1119026,,,,,11,,,18.5319665594,-72.3372943367
11151,0,1,FOSREF CHRIST-ROI,,,18.544118,DELMAS,,OUEST,CSL,,-72.31605,2005 MSPP database with geocodes,425,112,,,,1,1129027,,PRI,,,12,,,18.5441184303,-72.3160504394
95342,0,9,FOSREF- J. PLAINE DU CUL DE SAC,,,18.615375,CROIX-DES-BOUQUES,,OUEST,Unknown,,-72.275884,2005 MSPP database with geocodes,426,131,,,,1,1319005,,,,,31,,,18.6153758159,-72.2758844773
11151,0,1,FOSREF-DELMAS,,,18.553268,DELMAS,,OUEST,CSL,,-72.321966,2005 MSPP database with geocodes,427,112,,,,1,1129028,,PRI,,,12,,,18.5532687885,-72.3219668059
95343,0,1,FOSREF-J. DELMAS 19,,,18.554722,DELMAS,,OUEST,C/S,,-72.311188,2005 MSPP database with geocodes,428,112,,,,1,1129029,,PRI,,,12,,,18.5547228444,-72.3111885416
11151,0,1,FOSREF LAKAY GRAND-RUE,,,18.543035,PORT-AU-PRINCE,,OUEST,CSL,,-72.344838,2005 MSPP database with geocodes,429,111,,,,1,1119027,,PRI,,,11,,,18.5430356157,-72.3448387124
95344,0,2,FOSREF- J. DE MIRAGOANE,,,18.442939,MIRAGOANE,,NIPPES,C/S,,-73.090642,2005 MSPP database with geocodes,430,1011,,,,10,10119001,,,,,41,,,18.4429394729,-73.0906423799
11151,0,1,FOSREF-LALUE,,,18.544783,PORT-AU-PRINCE,,OUEST,CSL,,-72.334955,2005 MSPP database with geocodes,431,111,,,,1,1119029,,PRI,,,11,,,18.5447836634,-72.3349559855
95345,0,5,FOSREF J. LEOGANE,,,18.507579,LEOGANE,,OUEST,Unknown,,-72.62576,2005 MSPP database with geocodes,432,121,,,,1,1219008,,,,,21,,,18.5075798844,-72.6257603497
95346,0,2,FOSREF-LAKAY MIRAGOANE,,,18.443001,MIRAGOANE,,NIPPES,C/S,,-73.098621,2005 MSPP database with geocodes,433,1011,,,,10,10119003,,,,,41,,,18.4430015504,-73.0986214622
95347,0,3,FOSREF-LAKAY PORT-DE-PAIX,,,19.939101,PORT DE PAIX,,NORD OUEST,C/S,,-72.834044,2005 MSPP database with geocodes,434,911,,,,9,9119002,,,,,11,,,19.9391010325,-72.8340444356
95348,0,1,FOSREF- J. DE PETION-VILLE,,,18.517031,PETION-VILLE,,OUEST,Unknown,,-72.290982,2005 MSPP database with geocodes,435,114,,,,1,1149012,,,,,14,,,18.517031406,-72.2909821469
95349,0,1,FOSREF-LAKAY PETION-VILLE,,,18.513639,PETION-VILLE,,OUEST,Unknown,,-72.291234,2005 MSPP database with geocodes,436,114,,,,1,1149013,,,,,14,,,18.513639727,-72.2912343434
95350,0,5,FOSREF-LAKAY CAYES,"Janette Jean Louis (miss), Marjorie Louis- Jean",,18.198481,LES CAYES,,SUD,C/S,,-73.7505,2005 MSPP database with geocodes,437,711,,,,7,7119003,,,,,11,,,18.1984813749,-73.7505005601
11109,0,1,FOSREF- SOLINO,,,18.548873,PORT-AU-PRINCE,,OUEST,CSL,,-72.32408,2005 MSPP database with geocodes,438,111,,,,1,1119028,,MIX,,,11,,,18.548873978,-72.3240803881
95351,0,6,FOSREF-LAKAY ST MARC,,,19.10595,SAINT-MARC,,ARTIBONITE,C/S,,-72.694218,2005 MSPP database with geocodes,439,531,,,,5,5319006,,,,,31,,,19.1059505363,-72.6942189252
95352,36,5,FOSREF JEUNES CAYES,Kerline L. Jocelyn,,18.195265,LES CAYES,,SUD,C/S,,-73.756281,2005 MSPP database with geocodes,440,711,,,,7,7110441,,,,,11,,,18.195265702,-73.7562814825
95353,7,2,CENTRE DE SANTE GENS DE NANTES,MISSION BAPTISTE,,19.444542,OUANAMINTHE,,NORD EST,C/S,,-71.769143,2005 MSPP database with geocodes,441,421,,,,4,4210442,,,,,21,,,19.4445422021,-71.769143634
11136,37,1,GHESKIO,,,18.537206,PORT-AU-PRINCE,,OUEST,CSL,,-72.349662,2005 MSPP database with geocodes,442,111,,,,1,1110443,,PRI,Undetermined,,11,,,18.5372065808,-72.3496624015
95354,1,6,HOPITAL SAINT NICOLAS,,,19.113489,SAINT-MARC,,ARTIBONITE,HOP,,-72.699036,2005 MSPP database with geocodes,443,531,,,,5,5310444,,,,,31,,,19.1134891695,-72.6990362032
53201,0,7,HAS,,,19.074761,VERRETTES,,ARTIBONITE,HOP,,-72.491499,2005 MSPP database with geocodes,444,532,,,,5,5329005,,PRI,,,32,,,19.0747619916,-72.4914999188
95355,0,1,Hopital Communautaire de rTfTrence de Aquin,Docteur Daniel Comeau,,18.281046,AQUIN,,SUD,HOP,,-73.397546,2005 MSPP database with geocodes,445,731,,,,7,7319009,,,,,31,,,18.2810461375,-73.3975467085
95356,0,1,Hopital Sainte TherFse,Dr Frantz MontFs,,19.145552,HINCHE,,CENTRE,HOP,,-72.010022,2005 MSPP database with geocodes,446,611,,,,6,6119009,,,,,11,,,19.1455525798,-72.0100224572
95357,0,5,Hopital ImaculTe Conception des Cayes,MSPP-Dr MTdical: Dr Marie Josette Calixte,,18.193562,LES CAYES,,SUD,HOP,,-73.750025,2005 MSPP database with geocodes,447,711,,,,7,7119004,,,,,11,,,18.1935623065,-73.7500250572
95358,0,4,Hopital LumiFre Bonne Fin,M. Wester Exy,Multiple records - possible location,18.39362,CAVAILLON,,SUD,HOP,,-73.61384,2005 MSPP database with geocodes,448,733,,,,7,7339002,,,,,33,,,18.3936200205,-73.6138402824
95359,0,2,Hopital de Las Cahobas (Freinds of the Children),Dr Paul Marc Shera/Estelle Dubuisson,,18.830854,LASCAHOBAS,,CENTRE,HOP,,-71.933779,2005 MSPP database with geocodes,449,631,,,,6,6319004,,,,,31,,,18.8308540437,-71.9337795987
95360,0,2,Hopital Communautaire de Mirebalais,CITYMED MARCH,,18.837029,MIREBALAIS,,CENTRE,HOP,,-72.113423,2005 MSPP database with geocodes,450,621,,,,6,6219003,,,,,21,,,18.8370295298,-72.1134231981
95361,0,4,Hopital la NativitT de BelladFres,MSPP/Zanmi la SantT,,18.867324,BELLADERE,,CENTRE,HOP,,-71.761734,2005 MSPP database with geocodes,451,632,,,,6,6329005,,,,,32,,,18.8673240304,-71.7617342716
95362,3,5,INSTITUT D'OPHTALMOLOGIE BRENDA STRAFFORD,FONDATION STRAFFORD,,18.195121,LES CAYES,,SUD,Other,,-73.7577,2005 MSPP database with geocodes,452,711,,,,7,7110453,,,,,11,,,18.1951212682,-73.7577007354
95363,1,2,HOPITAL ALMA MATER DE GROS MORNE,,,19.67143,GROS MORNE,,ARTIBONITE,HOP,,-72.676419,2005 MSPP database with geocodes,453,521,,,,5,5210454,,,,,21,,,19.6714309371,-72.6764194604
95364,0,4,HOPITAL DE SAINT MICHEL,MSPP,,19.370787,SAINT-MICHEL,,ARTIBONITE,HOP,,-72.334125,2005 MSPP database with geocodes,454,551,,,,5,5519002,,,,,51,,,19.370787349,-72.3341257509
95365,2,5,HOPITAL CLAIRE HEUREUSE,,,19.261275,DESSALINES / MARCHANDES,,ARTIBONITE,HOP,,-72.516821,2005 MSPP database with geocodes,455,541,,,,5,5410456,,,,,41,,,19.2612752966,-72.5168216475
95366,8,5,SANATORIUM DES CAYES,MSPP,,18.222358,LES CAYES,,SUD,Other,,-73.745318,2005 MSPP database with geocodes,456,711,,,,7,7110457,,,,,11,,,18.2223586404,-73.7453184106
95367,3,6,HCR PORT-SALUT,MSPP,Multiple records - possible location,18.082569,PORT-SALUT,,SUD,Other,,-73.920102,2005 MSPP database with geocodes,457,721,,,,7,7210458,,,,,23,,,18.0825692046,-73.9201020752
12201,0,8,HOPITAL NOTRE DAME,MSPP/Dr Russel Toussaint,,18.429577,PETIT-GOAVE,,OUEST,HOP,,-72.866686,2005 MSPP database with geocodes,458,122,,,,1,1229005,,PUB,,,22,,,18.4295777289,-72.8666860462
95368,30,1,HOPITAL RENAISSANCE,DR AUBRY-RUE COURBE,Multiple records - possible location,18.548523,PORT-AU-PRINCE,,OUEST,HOP,,-72.339518,2005 MSPP database with geocodes,459,111,,,,1,1110460,,,,,11,,,18.5485233621,-72.3395181809
95369,1,1,HOPITAL SAINT AGNES DE BEAUMONT,,,18.471583,BEAUMONT,,GRANDE ANSE,HOP,,-73.943243,2005 MSPP database with geocodes,460,833,,,,8,8330461,,,,,33,,,18.4715833563,-73.9432431917
95370,1,4,HOPITAL BIENFAISANCE DE PIGNON,EGLISE CATHOLIQUE,,19.330426,PIGNON,,NORD,HOP,,-72.11892,2005 MSPP database with geocodes,461,344,,,,3,3440462,,,,,44,,,19.3304263068,-72.1189209952
95371,0,1,Hopital de Fort-LibertT,Dr Jean Bernard Ferrier,Multiple records - possible location,19.666978,FORT LIBERTE,,NORD EST,HOP,,-71.838169,2005 MSPP database with geocodes,462,411,,,,4,4119003,,,,,11,,,19.6669783389,-71.8381698939
95372,5,2,HOP. GRANDE RIVIERE DU NORD,,Multiple records - possible location,19.579456,GRANDE RIVIERE DU NORD,,NORD,HOP,,-72.170402,2005 MSPP database with geocodes,463,331,,,,3,3310464,,,,,31,,,19.5794566472,-72.1704026001
95373,4,2,HOP. SACRE COEUR DE MILOT,,,19.608691,MILOT,,NORD,HOP,,-72.212707,2005 MSPP database with geocodes,464,323,,,,3,3230465,,,,,23,,,19.6086918521,-72.2127077055
95374,1,1,HOPITAL ST MICHEL,MSPP,,18.238269,JACMEL,,SUD EST,HOP,,-72.541831,2005 MSPP database with geocodes,465,211,,,,2,2110466,,,,,11,,,18.2382694808,-72.5418314121
95375,2,1,CENTRE DE SANTE ST JOSEPH,CODEVA,,18.267862,LA VALLEE,,SUD EST,C/S,,-72.666196,2005 MSPP database with geocodes,466,214,,,,2,2140467,,,,,14,,,18.2678621186,-72.6661969246
95376,0,1,HOPITAL STE CATHERINE,,,18.578066,CITE SOLEIL,,OUEST,HOP,,-72.336683,2005 MSPP database with geocodes,467,117,,,,1,1179001,,,,,11,,,18.5780665401,-72.3366830829
95377,1,2,HOPITAL SAINT ANTOINE HAS,MSPP,,18.645613,JEREMIE,,GRANDE ANSE,HOP,,-74.11801,2005 MSPP database with geocodes,468,811,,,,8,8110469,,,,,11,,,18.6456130918,-74.1180104145
95378,0,1,Hopital Saint Boniface,Docteur Jean Baptiste Jeunes,,18.277414,AQUIN,,SUD,HOP,,-73.129996,2005 MSPP database with geocodes,469,731,,,,7,7319010,,,,,31,,,18.2774144484,-73.1299964832
95379,0,4,DISPENSAIRE ST MICHEL BELLADERE,PFre RenT Blot,,18.868201,BELLADERE,,CENTRE,DISP,,-71.760295,2005 MSPP database with geocodes,470,632,,,,6,6329004,,,,,32,,,18.8682015899,-71.7602951536
95380,2,3,HOPITAL TOUSSAINT LOUVERTURE,INITIATIVE DEVELOPPEMENT,,19.483752,ENNERY,,ARTIBONITE,HOP,,-72.480701,2005 MSPP database with geocodes,471,512,,,,5,5120472,,,,,12,,,19.4837521053,-72.4807010996
15103,6,7,HOPITAL WESLEEN DE ANSE-A-GALETS,EGLISE WESLEEN,,18.833953,ANSE-A-GALET,,OUEST,HOP,,-72.862258,2005 MSPP database with geocodes,472,151,,,,1,1510473,,MIX,,,51,,,18.8339534816,-72.8622580282
95381,0,1,IMIS,,,18.565501,DELMAS,,OUEST,Unknown,,-72.253954,2005 MSPP database with geocodes,473,112,,,,1,1129042,,,,,12,,,18.5655016501,-72.2539540422
95382,8,1,DISPENSAIRE LACOMA,UEBH,,19.880131,JEAN RABEL,,NORD OUEST,DISP,,-73.076111,2005 MSPP database with geocodes,474,934,,,,9,9340475,,,,,34,,,19.8801310166,-73.0761114058
95383,15,1,DISPENSAIRE DE CABARET,MSPP,,19.875131,JEAN RABEL,,NORD OUEST,DISP,,-73.013976,2005 MSPP database with geocodes,475,934,,,,9,9340476,,,,,34,,,19.8751311547,-73.0139764983
95384,0,1,DISPENSAIRE SICHEM DE CAF+ PAUL,LVING WATER,,19.859995,JEAN RABEL,,NORD OUEST,DISP,,-73.097845,2005 MSPP database with geocodes,476,934,,,,9,9349002,,,,,34,,,19.8599952092,-73.0978451674
95385,23,1,DISPENSAIRE BON SECOURS DE CROIX SOVALE,MISSION CATHOLIQUE,,19.864476,JEAN RABEL,,NORD OUEST,DISP,,-73.138159,2005 MSPP database with geocodes,477,934,,,,9,9340478,,,,,34,,,19.8644768714,-73.1381590296
95386,9,1,DISPENSAIRE DE GUINAUDEE,SUPPORT DE ID,,19.830553,JEAN RABEL,,NORD OUEST,DISP,,-73.133457,2005 MSPP database with geocodes,478,934,,,,9,9340479,,,,,34,,,19.830553441,-73.1334572925
95387,16,1,DISPENSAIRE COMMUNAUTAIRE KA PHILIPPE,CARITAS,,19.803414,JEAN RABEL,,NORD OUEST,DISP,,-73.108253,2005 MSPP database with geocodes,479,934,,,,9,9340480,,,,,34,,,19.8034146407,-73.1082535027
95388,17,1,DISPENSAIRE DE BOUCAN PATRIOT,MSPP,,19.764777,JEAN RABEL,,NORD OUEST,DISP,,-73.094406,2005 MSPP database with geocodes,480,934,,,,9,9340481,,,,,34,,,19.7647777163,-73.0944069337
95389,20,1,DISPENSAIRE ST BERNADETTE LABELLEE,EGLISE CATHOLIQUE,,19.754676,JEAN RABEL,,NORD OUEST,DISP,,-73.149311,2005 MSPP database with geocodes,481,934,,,,9,9340482,,,,,34,,,19.7546767797,-73.1493117575
95390,12,1,DISPENSAIRE DE GOMBO,MSPP,,19.800906,JEAN RABEL,,NORD OUEST,DISP,,-73.078039,2005 MSPP database with geocodes,482,934,,,,9,9340483,,,,,34,,,19.8009061067,-73.0780391616
95391,4,1,DISPENSAIRE DU BORD DE MER,CARE / MSPP,,19.905719,JEAN RABEL,,NORD OUEST,DISP,,-73.195771,2005 MSPP database with geocodes,483,934,,,,9,9340484,,,,,34,,,19.9057196518,-73.1957713561
95392,22,1,DISPENSAIRE DE GRANDE LISON,,,19.837722,JEAN RABEL,,NORD OUEST,DISP,,-73.205352,2005 MSPP database with geocodes,484,934,,,,9,9340485,,,,,34,,,19.8377229102,-73.2053520591
95393,1,1,HOPITAL NOTRE DAME DE LA PAIX,MSPP,,19.8575,JEAN RABEL,,NORD OUEST,HOP,,-73.186072,2005 MSPP database with geocodes,485,934,,,,9,9340486,,,,,34,,,19.8575005907,-73.1860728393
95394,0,1,CENTRE DE SANTE PASTEUR RONCOURT,,,18.415903,KENSCOFF,,OUEST,C/S,,-72.310033,2005 MSPP database with geocodes,486,115,,,,1,1159004,,,,,11,,,18.4159035982,-72.31003351
11510,0,1,CENTRE DE SANTE AFE NEG KOMBIT DE DIMUSSEAU,AFE NEG KO,,18.424694,KENSCOFF,,OUEST,DISP,,-72.23864,2005 MSPP database with geocodes,487,115,,,,1,1159001,,PRI,,,11,,,18.424694054,-72.2386402944
95395,0,1,CENTRE DE SANTE AFE NEG KOMBIT FURCY,,,18.418625,KENSCOFF,,OUEST,C/S,,-72.302631,2005 MSPP database with geocodes,488,115,,,,1,1159002,,,,,11,,,18.4186250206,-72.3026310219
95396,0,1,CRAAJ/Konesans Fanmi,Josette Rose,,18.235656,JACMEL,,SUD EST,Unknown,,-72.5339,2005 MSPP database with geocodes,489,211,,,,2,2119001,,,,,11,,,18.2356566978,-72.533900297
95397,1,7,HOPITAL NOTRE DAME DES PALMISTES,MSPP / SOI-MEME,Multiple records - possible location,20.019014,LA TORTUE,,NORD OUEST,HOP,,-72.724689,2005 MSPP database with geocodes,490,912,,,,9,9120491,,,,,12,,,20.0190144844,-72.7246895823
95398,4,7,DISPENSAIRE DE MARE ROUGE,MSPP,,20.036529,LA TORTUE,,NORD OUEST,DISP,,-72.791197,2005 MSPP database with geocodes,491,912,,,,9,9120492,,,,,12,,,20.0365291452,-72.7911978421
95399,2,7,DISPENSAIRE AUX PLAINES,,,20.010514,LA TORTUE,,NORD OUEST,DISP,,-72.663548,2005 MSPP database with geocodes,492,912,,,,9,9120493,,,,,12,,,20.010514556,-72.6635489421
95400,5,7,DISPENSAIRE DE MONTRY,MSPP / EGLISE EPISCOPALE,,20.033472,LA TORTUE,,NORD OUEST,DISP,,-72.808298,2005 MSPP database with geocodes,493,912,,,,9,9120494,,,,,12,,,20.0334724647,-72.8082986527
95401,3,7,DISPENSAIRE LA VALLEE,,,20.038184,LA TORTUE,,NORD OUEST,DISP,,-72.864207,2005 MSPP database with geocodes,494,912,,,,9,9120495,,,,,12,,,20.0381845622,-72.8642074939
95402,0,6,HOPITAL SAINT JEAN DE LIMBE,,Multiple records - possible location,19.707383,LIMBE,,NORD,HOP,,-72.402015,2005 MSPP database with geocodes,495,361,,,,3,3619001,,,,,61,,,19.7073838083,-72.4020154312
95403,5,6,HOPITAL BON SAMARITAIN,FONDATION HBS,Multiple records - possible location,19.698618,LIMBE,,NORD,HOP,,-72.403425,2005 MSPP database with geocodes,496,361,,,,3,3610497,,,,,61,,,19.6986182615,-72.4034250505
95404,1,1,HOPITAL LA PROVIDENCE,MSPP,,19.450206,GONAIVES,,ARTIBONITE,HOP,,-72.685424,2005 MSPP database with geocodes,497,511,,,,5,5110498,,,,,11,,,19.4502063281,-72.6854242035
95405,2,6,Maison de Naissance,Almoza Vayna,,18.197215,TORBECK,,SUD,Other,,-73.826291,2005 MSPP database with geocodes,498,712,,,,7,7120499,,,,,12,,,18.1972157276,-73.8262918773
95406,0,1,MATERNITE ESAIE JEANTY,CHACERELLE,,18.563982,CITE SOLEIL,,OUEST,Unknown,,-72.335652,2005 MSPP database with geocodes,499,117,,,,1,1179002,,,,,11,,,18.5639828197,-72.3356520089
95407,5,2,DISPENSAIRE BELLE RIVIERE,EGLISE CATHOLIQUE / MSPP,,18.322751,MIRAGOANE,,NIPPES,DISP,,-73.063199,2005 MSPP database with geocodes,500,1011,,,,10,10110501,,,,,41,,,18.3227514476,-73.0631997822
